EVENT_ID,ID_ALUMNO,case:concept:name,concept:name,time:timestamp
5602,1212,1123,ICS2813,8
5603,1212,1124,ICS1113,4
5604,1212,1124,ICS2123,5
5605,1212,1124,ICS2121,6
5606,1212,1124,ICS2613,7
5607,1212,1124,ICS2122,8
5608,1212,1125,ICS1113,4
5609,1212,1125,ICS2523,5
5610,1212,1125,ICS2121,6
5611,1212,1125,ICS2613,7
5612,1212,1125,ICS2813,8
5613,1212,1126,ICS1113,4
5614,1212,1126,ICS2523,5
5615,1212,1126,ICS2121,6
5616,1212,1126,ICS2613,7
5617,1212,1126,ICS2122,8
5618,1212,1127,ICS1113,4
5619,1212,1127,ICS2562,5
5620,1212,1127,ICS2121,6
5621,1212,1127,ICS2613,7
5622,1212,1127,ICS2813,8
5623,1212,1128,ICS1113,4
5624,1212,1128,ICS2562,5
5625,1212,1128,ICS2121,6
5626,1212,1128,ICS2613,7
5627,1212,1128,ICS2122,8
5628,1217,1129,ICS1113,4
5629,1217,1129,ICS2123,5
5630,1217,1129,ICS2121,6
5631,1217,1129,ICS2813,7
5632,1217,1129,ICS2613,8
5633,1217,1130,ICS1113,4
5634,1217,1130,ICS2123,5
5635,1217,1130,ICS2121,6
5636,1217,1130,ICS2813,7
5637,1217,1130,ICS2122,8
5638,1217,1131,ICS1113,4
5639,1217,1131,ICS2523,5
5640,1217,1131,ICS2121,6
5641,1217,1131,ICS2813,7
5642,1217,1131,ICS2613,8
5643,1217,1132,ICS1113,4
5644,1217,1132,ICS2523,5
5645,1217,1132,ICS2121,6
5646,1217,1132,ICS2813,7
5647,1217,1132,ICS2122,8
5648,1217,1133,ICS1113,4
5649,1217,1133,ICS2562,5
5650,1217,1133,ICS2121,6
5651,1217,1133,ICS2813,7
5652,1217,1133,ICS2613,8
5653,1217,1134,ICS1113,4
5654,1217,1134,ICS2562,5
5655,1217,1134,ICS2121,6
5656,1217,1134,ICS2813,7
5657,1217,1134,ICS2122,8
5658,1218,1135,ICS1113,4
5659,1218,1135,ICS2123,5
5660,1218,1135,ICS2523,6
5661,1218,1135,ICS2613,8
5662,1218,1135,ICS2813,9
5663,1218,1136,ICS1113,4
5664,1218,1136,ICS2123,5
5665,1218,1136,ICS2523,6
5666,1218,1136,ICS2122,8
5667,1218,1136,ICS2813,9
5668,1218,1137,ICS1113,4
5669,1218,1137,ICS2123,5
5670,1218,1137,ICS2121,6
5671,1218,1137,ICS2613,8
5672,1218,1137,ICS2813,9
5673,1218,1138,ICS1113,4
5674,1218,1138,ICS2123,5
5675,1218,1138,ICS2121,6
5676,1218,1138,ICS2122,8
5677,1218,1138,ICS2813,9
5678,1218,1139,ICS1113,4
5679,1218,1139,ICS2562,5
5680,1218,1139,ICS2523,6
5681,1218,1139,ICS2613,8
5682,1218,1139,ICS2813,9
5683,1218,1140,ICS1113,4
5684,1218,1140,ICS2562,5
5685,1218,1140,ICS2523,6
5686,1218,1140,ICS2122,8
5687,1218,1140,ICS2813,9
5688,1218,1141,ICS1113,4
5689,1218,1141,ICS2562,5
5690,1218,1141,ICS2121,6
5691,1218,1141,ICS2613,8
5692,1218,1141,ICS2813,9
5693,1218,1142,ICS1113,4
5694,1218,1142,ICS2562,5
5695,1218,1142,ICS2121,6
5696,1218,1142,ICS2122,8
5697,1218,1142,ICS2813,9
5698,1222,1143,ICS1113,5
5699,1222,1143,ICS2123,6
5700,1222,1143,ICS2523,7
5701,1222,1143,ICS2613,8
5702,1222,1143,ICS2122,9
5703,1222,1144,ICS1113,5
5704,1222,1144,ICS2123,6
5705,1222,1144,ICS2523,7
5706,1222,1144,ICS2121,8
5707,1222,1144,ICS2122,9
5708,1222,1145,ICS1113,5
5709,1222,1145,ICS2123,6
5710,1222,1145,ICS2813,7
5711,1222,1145,ICS2613,8
5712,1222,1145,ICS2122,9
5713,1222,1146,ICS1113,5
5714,1222,1146,ICS2123,6
5715,1222,1146,ICS2813,7
5716,1222,1146,ICS2121,8
5717,1222,1146,ICS2122,9
5718,1222,1147,ICS1113,5
5719,1222,1147,ICS2123,6
5720,1222,1147,ICS2562,7
5721,1222,1147,ICS2613,8
5722,1222,1147,ICS2122,9
5723,1222,1148,ICS1113,5
5724,1222,1148,ICS2123,6
5725,1222,1148,ICS2562,7
5726,1222,1148,ICS2121,8
5727,1222,1148,ICS2122,9
5728,1230,1149,ICS1113,6
5729,1230,1149,ICS2523,7
5730,1230,1149,ICS2123,8
5731,1230,1149,ICS2613,9
5732,1230,1149,ICS2121,10
5733,1230,1150,ICS1113,6
5734,1230,1150,ICS2523,7
5735,1230,1150,ICS2123,8
5736,1230,1150,ICS2613,9
5737,1230,1150,ICS2122,10
5738,1230,1151,ICS1113,6
5739,1230,1151,ICS2523,7
5740,1230,1151,ICS2123,8
5741,1230,1151,ICS2813,9
5742,1230,1151,ICS2121,10
5743,1230,1152,ICS1113,6
5744,1230,1152,ICS2523,7
5745,1230,1152,ICS2123,8
5746,1230,1152,ICS2813,9
5747,1230,1152,ICS2122,10
5748,1230,1153,ICS1113,6
5749,1230,1153,ICS2523,7
5750,1230,1153,ICS2562,8
5751,1230,1153,ICS2613,9
5752,1230,1153,ICS2121,10
5753,1230,1154,ICS1113,6
5754,1230,1154,ICS2523,7
5755,1230,1154,ICS2562,8
5756,1230,1154,ICS2613,9
5757,1230,1154,ICS2122,10
5758,1230,1155,ICS1113,6
5759,1230,1155,ICS2523,7
5760,1230,1155,ICS2562,8
5761,1230,1155,ICS2813,9
5762,1230,1155,ICS2121,10
5763,1230,1156,ICS1113,6
5764,1230,1156,ICS2523,7
5765,1230,1156,ICS2562,8
5766,1230,1156,ICS2813,9
5767,1230,1156,ICS2122,10
5768,1236,1157,ICS1113,4
5769,1236,1157,ICS2123,5
5770,1236,1157,ICS2121,6
5771,1236,1157,ICS2813,7
5772,1236,1157,ICS2613,8
5773,1236,1157,ICS2122,9
5774,1236,1158,ICS1113,4
5775,1236,1158,ICS2523,5
5776,1236,1158,ICS2121,6
5777,1236,1158,ICS2813,7
5778,1236,1158,ICS2613,8
5779,1236,1158,ICS2122,9
5780,1236,1159,ICS1113,4
5781,1236,1159,ICS2562,5
5782,1236,1159,ICS2121,6
5783,1236,1159,ICS2813,7
5784,1236,1159,ICS2613,8
5785,1236,1159,ICS2122,9
5786,1242,1160,ICS1113,3
5787,1242,1160,ICS2523,5
5788,1242,1160,ICS2123,6
5789,1242,1160,ICS2613,7
5790,1242,1160,ICS2122,8
5791,1242,1161,ICS1113,3
5792,1242,1161,ICS2523,5
5793,1242,1161,ICS2123,6
5794,1242,1161,ICS2813,7
5795,1242,1161,ICS2122,8
5796,1242,1162,ICS1113,3
5797,1242,1162,ICS2523,5
5798,1242,1162,ICS2121,6
5799,1242,1162,ICS2613,7
5800,1242,1162,ICS2122,8
5801,1242,1163,ICS1113,3
5802,1242,1163,ICS2523,5
5803,1242,1163,ICS2121,6
5804,1242,1163,ICS2813,7
5805,1242,1163,ICS2122,8
5806,1242,1164,ICS1113,3
5807,1242,1164,ICS2562,5
5808,1242,1164,ICS2123,6
5809,1242,1164,ICS2613,7
5810,1242,1164,ICS2122,8
5811,1242,1165,ICS1113,3
5812,1242,1165,ICS2562,5
5813,1242,1165,ICS2123,6
5814,1242,1165,ICS2813,7
5815,1242,1165,ICS2122,8
5816,1242,1166,ICS1113,3
5817,1242,1166,ICS2562,5
5818,1242,1166,ICS2121,6
5819,1242,1166,ICS2613,7
5820,1242,1166,ICS2122,8
5821,1242,1167,ICS1113,3
5822,1242,1167,ICS2562,5
5823,1242,1167,ICS2121,6
5824,1242,1167,ICS2813,7
5825,1242,1167,ICS2122,8
5826,1247,1168,ICS1113,4
5827,1247,1168,ICS2523,5
5828,1247,1168,ICS2813,6
5829,1247,1168,ICS2123,8
5830,1247,1168,ICS2122,9
5831,1247,1169,ICS1113,4
5832,1247,1169,ICS2523,5
5833,1247,1169,ICS2813,6
5834,1247,1169,ICS2613,8
5835,1247,1169,ICS2122,9
5836,1247,1170,ICS1113,4
5837,1247,1170,ICS2523,5
5838,1247,1170,ICS2813,6
5839,1247,1170,ICS2121,8
5840,1247,1170,ICS2122,9
5841,1247,1171,ICS1113,4
5842,1247,1171,ICS2523,5
5843,1247,1171,ICS2562,6
5844,1247,1171,ICS2123,8
5845,1247,1171,ICS2122,9
5846,1247,1172,ICS1113,4
5847,1247,1172,ICS2523,5
5848,1247,1172,ICS2562,6
5849,1247,1172,ICS2613,8
5850,1247,1172,ICS2122,9
5851,1247,1173,ICS1113,4
5852,1247,1173,ICS2523,5
5853,1247,1173,ICS2562,6
5854,1247,1173,ICS2121,8
5855,1247,1173,ICS2122,9
5856,1256,1174,ICS1113,6
5857,1256,1174,ICS2523,7
5858,1256,1174,ICS2123,8
5859,1256,1174,ICS2613,9
5860,1256,1174,ICS2121,10
5861,1256,1174,ICS2122,11
5862,1256,1175,ICS1113,6
5863,1256,1175,ICS2523,7
5864,1256,1175,ICS2123,8
5865,1256,1175,ICS2562,9
5866,1256,1175,ICS2121,10
5867,1256,1175,ICS2122,11
5868,1256,1176,ICS1113,6
5869,1256,1176,ICS2523,7
5870,1256,1176,ICS2123,8
5871,1256,1176,ICS2813,9
5872,1256,1176,ICS2121,10
5873,1256,1176,ICS2122,11
5874,1257,1177,ICS1113,4
5875,1257,1177,ICS2523,5
5876,1257,1177,ICS2121,6
5877,1257,1177,ICS2613,7
5878,1257,1177,ICS2813,8
5879,1257,1178,ICS1113,4
5880,1257,1178,ICS2523,5
5881,1257,1178,ICS2121,6
5882,1257,1178,ICS2613,7
5883,1257,1178,ICS2122,8
5884,1257,1179,ICS1113,4
5885,1257,1179,ICS2523,5
5886,1257,1179,ICS2562,6
5887,1257,1179,ICS2613,7
5888,1257,1179,ICS2813,8
5889,1257,1180,ICS1113,4
5890,1257,1180,ICS2523,5
5891,1257,1180,ICS2562,6
5892,1257,1180,ICS2613,7
5893,1257,1180,ICS2122,8
5894,1257,1181,ICS1113,4
5895,1257,1181,ICS2523,5
5896,1257,1181,ICS2123,6
5897,1257,1181,ICS2613,7
5898,1257,1181,ICS2813,8
5899,1257,1182,ICS1113,4
5900,1257,1182,ICS2523,5
5901,1257,1182,ICS2123,6
5902,1257,1182,ICS2613,7
5903,1257,1182,ICS2122,8
5904,1258,1183,ICS1113,4
5905,1258,1183,ICS2523,5
5906,1258,1183,ICS2562,6
5907,1258,1183,ICS2813,7
5908,1258,1183,ICS2121,8
5909,1258,1184,ICS1113,4
5910,1258,1184,ICS2523,5
5911,1258,1184,ICS2562,6
5912,1258,1184,ICS2813,7
5913,1258,1184,ICS2122,8
5914,1258,1185,ICS1113,4
5915,1258,1185,ICS2523,5
5916,1258,1185,ICS2562,6
5917,1258,1185,ICS2613,7
5918,1258,1185,ICS2121,8
5919,1258,1186,ICS1113,4
5920,1258,1186,ICS2523,5
5921,1258,1186,ICS2562,6
5922,1258,1186,ICS2613,7
5923,1258,1186,ICS2122,8
5924,1258,1187,ICS1113,4
5925,1258,1187,ICS2523,5
5926,1258,1187,ICS2123,6
5927,1258,1187,ICS2813,7
5928,1258,1187,ICS2121,8
5929,1258,1188,ICS1113,4
5930,1258,1188,ICS2523,5
5931,1258,1188,ICS2123,6
5932,1258,1188,ICS2813,7
5933,1258,1188,ICS2122,8
5934,1258,1189,ICS1113,4
5935,1258,1189,ICS2523,5
5936,1258,1189,ICS2123,6
5937,1258,1189,ICS2613,7
5938,1258,1189,ICS2121,8
5939,1258,1190,ICS1113,4
5940,1258,1190,ICS2523,5
5941,1258,1190,ICS2123,6
5942,1258,1190,ICS2613,7
5943,1258,1190,ICS2122,8
5944,1269,1191,ICS1113,5
5945,1269,1191,ICS2523,6
5946,1269,1191,ICS2123,7
5947,1269,1191,ICS2562,8
5948,1269,1191,ICS2122,9
5949,1269,1191,ICS2121,10
5950,1269,1192,ICS1113,5
5951,1269,1192,ICS2523,6
5952,1269,1192,ICS2123,7
5953,1269,1192,ICS2813,8
5954,1269,1192,ICS2122,9
5955,1269,1192,ICS2121,10
5956,1269,1193,ICS1113,5
5957,1269,1193,ICS2523,6
5958,1269,1193,ICS2123,7
5959,1269,1193,ICS2613,8
5960,1269,1193,ICS2122,9
5961,1269,1193,ICS2121,10
5962,1278,1194,ICS1113,5
5963,1278,1194,ICS2523,6
5964,1278,1194,ICS2813,7
5965,1278,1194,ICS2613,8
5966,1278,1194,ICS2121,9
5967,1278,1195,ICS1113,5
5968,1278,1195,ICS2523,6
5969,1278,1195,ICS2813,7
5970,1278,1195,ICS2122,8
5971,1278,1195,ICS2121,9
5972,1278,1196,ICS1113,5
5973,1278,1196,ICS2523,6
5974,1278,1196,ICS2123,7
5975,1278,1196,ICS2613,8
5976,1278,1196,ICS2121,9
5977,1278,1197,ICS1113,5
5978,1278,1197,ICS2523,6
5979,1278,1197,ICS2123,7
5980,1278,1197,ICS2122,8
5981,1278,1197,ICS2121,9
5982,1278,1198,ICS1113,5
5983,1278,1198,ICS2562,6
5984,1278,1198,ICS2813,7
5985,1278,1198,ICS2613,8
5986,1278,1198,ICS2121,9
5987,1278,1199,ICS1113,5
5988,1278,1199,ICS2562,6
5989,1278,1199,ICS2813,7
5990,1278,1199,ICS2122,8
5991,1278,1199,ICS2121,9
5992,1278,1200,ICS1113,5
5993,1278,1200,ICS2562,6
5994,1278,1200,ICS2123,7
5995,1278,1200,ICS2613,8
5996,1278,1200,ICS2121,9
5997,1278,1201,ICS1113,5
5998,1278,1201,ICS2562,6
5999,1278,1201,ICS2123,7
6000,1278,1201,ICS2122,8
6001,1278,1201,ICS2121,9
6002,1281,1202,ICS1113,5
6003,1281,1202,ICS2123,6
6004,1281,1202,ICS2613,7
6005,1281,1202,ICS2122,8
6006,1281,1203,ICS1113,5
6007,1281,1203,ICS2123,6
6008,1281,1203,ICS2813,7
6009,1281,1203,ICS2122,8
6010,1281,1204,ICS1113,5
6011,1281,1204,ICS2123,6
6012,1281,1204,ICS2121,7
6013,1281,1204,ICS2122,8
6014,1281,1205,ICS1113,5
6015,1281,1205,ICS2523,6
6016,1281,1205,ICS2613,7
6017,1281,1205,ICS2122,8
6018,1281,1206,ICS1113,5
6019,1281,1206,ICS2523,6
6020,1281,1206,ICS2813,7
6021,1281,1206,ICS2122,8
6022,1281,1207,ICS1113,5
6023,1281,1207,ICS2523,6
6024,1281,1207,ICS2121,7
6025,1281,1207,ICS2122,8
6026,1281,1208,ICS2562,5
6027,1281,1208,ICS2123,6
6028,1281,1208,ICS2613,7
6029,1281,1208,ICS2122,8
6030,1281,1209,ICS2562,5
6031,1281,1209,ICS2123,6
6032,1281,1209,ICS2813,7
6033,1281,1209,ICS2122,8
6034,1281,1210,ICS2562,5
6035,1281,1210,ICS2123,6
6036,1281,1210,ICS2121,7
6037,1281,1210,ICS2122,8
6038,1281,1211,ICS2562,5
6039,1281,1211,ICS2523,6
6040,1281,1211,ICS2613,7
6041,1281,1211,ICS2122,8
6042,1281,1212,ICS2562,5
6043,1281,1212,ICS2523,6
6044,1281,1212,ICS2813,7
6045,1281,1212,ICS2122,8
6046,1281,1213,ICS2562,5
6047,1281,1213,ICS2523,6
6048,1281,1213,ICS2121,7
6049,1281,1213,ICS2122,8
6050,1286,1214,ICS1113,3
6051,1286,1214,ICS2523,4
6052,1286,1214,ICS2562,5
6053,1286,1214,ICS2121,6
6054,1286,1214,ICS2813,7
6055,1286,1214,ICS2613,8
6056,1286,1215,ICS1113,3
6057,1286,1215,ICS2523,4
6058,1286,1215,ICS2562,5
6059,1286,1215,ICS2121,6
6060,1286,1215,ICS2813,7
6061,1286,1215,ICS2122,8
6062,1286,1216,ICS1113,3
6063,1286,1216,ICS2523,4
6064,1286,1216,ICS2562,5
6065,1286,1216,ICS2121,6
6066,1286,1216,ICS2123,7
6067,1286,1216,ICS2613,8
6068,1286,1217,ICS1113,3
6069,1286,1217,ICS2523,4
6070,1286,1217,ICS2562,5
6071,1286,1217,ICS2121,6
6072,1286,1217,ICS2123,7
6073,1286,1217,ICS2122,8
6074,1287,1218,ICS1113,3
6075,1287,1218,ICS2523,4
6076,1287,1218,ICS2813,6
6077,1287,1218,ICS2562,7
6078,1287,1218,ICS2122,8
6079,1287,1219,ICS1113,3
6080,1287,1219,ICS2523,4
6081,1287,1219,ICS2813,6
6082,1287,1219,ICS2613,7
6083,1287,1219,ICS2122,8
6084,1287,1220,ICS1113,3
6085,1287,1220,ICS2523,4
6086,1287,1220,ICS2813,6
6087,1287,1220,ICS2123,7
6088,1287,1220,ICS2122,8
6089,1287,1221,ICS1113,3
6090,1287,1221,ICS2523,4
6091,1287,1221,ICS2121,6
6092,1287,1221,ICS2562,7
6093,1287,1221,ICS2122,8
6094,1287,1222,ICS1113,3
6095,1287,1222,ICS2523,4
6096,1287,1222,ICS2121,6
6097,1287,1222,ICS2613,7
6098,1287,1222,ICS2122,8
6099,1287,1223,ICS1113,3
6100,1287,1223,ICS2523,4
6101,1287,1223,ICS2121,6
6102,1287,1223,ICS2123,7
6103,1287,1223,ICS2122,8
6104,1295,1224,ICS1113,3
6105,1295,1224,ICS2123,5
6106,1295,1224,ICS2523,6
6107,1295,1224,ICS2562,7
6108,1295,1224,ICS2613,8
6109,1295,1225,ICS1113,3
6110,1295,1225,ICS2123,5
6111,1295,1225,ICS2523,6
6112,1295,1225,ICS2562,7
6113,1295,1225,ICS2122,8
6114,1295,1226,ICS1113,3
6115,1295,1226,ICS2123,5
6116,1295,1226,ICS2523,6
6117,1295,1226,ICS2813,7
6118,1295,1226,ICS2613,8
6119,1295,1227,ICS1113,3
6120,1295,1227,ICS2123,5
6121,1295,1227,ICS2523,6
6122,1295,1227,ICS2813,7
6123,1295,1227,ICS2122,8
6124,1295,1228,ICS1113,3
6125,1295,1228,ICS2123,5
6126,1295,1228,ICS2121,6
6127,1295,1228,ICS2562,7
6128,1295,1228,ICS2613,8
6129,1295,1229,ICS1113,3
6130,1295,1229,ICS2123,5
6131,1295,1229,ICS2121,6
6132,1295,1229,ICS2562,7
6133,1295,1229,ICS2122,8
6134,1295,1230,ICS1113,3
6135,1295,1230,ICS2123,5
6136,1295,1230,ICS2121,6
6137,1295,1230,ICS2813,7
6138,1295,1230,ICS2613,8
6139,1295,1231,ICS1113,3
6140,1295,1231,ICS2123,5
6141,1295,1231,ICS2121,6
6142,1295,1231,ICS2813,7
6143,1295,1231,ICS2122,8
6144,1319,1232,ICS1113,3
6145,1319,1232,ICS2123,5
6146,1319,1232,ICS2121,6
6147,1319,1232,ICS2613,7
6148,1319,1232,ICS2122,8
6149,1319,1233,ICS1113,3
6150,1319,1233,ICS2123,5
6151,1319,1233,ICS2121,6
6152,1319,1233,ICS2613,7
6153,1319,1233,ICS2813,8
6154,1319,1234,ICS1113,3
6155,1319,1234,ICS2123,5
6156,1319,1234,ICS2562,6
6157,1319,1234,ICS2613,7
6158,1319,1234,ICS2122,8
6159,1319,1235,ICS1113,3
6160,1319,1235,ICS2123,5
6161,1319,1235,ICS2562,6
6162,1319,1235,ICS2613,7
6163,1319,1235,ICS2813,8
6164,1319,1236,ICS1113,3
6165,1319,1236,ICS2523,5
6166,1319,1236,ICS2121,6
6167,1319,1236,ICS2613,7
6168,1319,1236,ICS2122,8
6169,1319,1237,ICS1113,3
6170,1319,1237,ICS2523,5
6171,1319,1237,ICS2121,6
6172,1319,1237,ICS2613,7
6173,1319,1237,ICS2813,8
6174,1319,1238,ICS1113,3
6175,1319,1238,ICS2523,5
6176,1319,1238,ICS2562,6
6177,1319,1238,ICS2613,7
6178,1319,1238,ICS2122,8
6179,1319,1239,ICS1113,3
6180,1319,1239,ICS2523,5
6181,1319,1239,ICS2562,6
6182,1319,1239,ICS2613,7
6183,1319,1239,ICS2813,8
6184,1321,1240,ICS1113,6
6185,1321,1240,ICS2121,7
6186,1321,1240,ICS2523,8
6187,1321,1240,ICS2123,9
6188,1321,1240,ICS2813,10
6189,1321,1240,ICS2613,11
6190,1321,1241,ICS1113,6
6191,1321,1241,ICS2121,7
6192,1321,1241,ICS2523,8
6193,1321,1241,ICS2123,9
6194,1321,1241,ICS2813,10
6195,1321,1241,ICS2122,11
6196,1321,1242,ICS1113,6
6197,1321,1242,ICS2562,7
6198,1321,1242,ICS2523,8
6199,1321,1242,ICS2123,9
6200,1321,1242,ICS2813,10
6201,1321,1242,ICS2613,11
6202,1321,1243,ICS1113,6
6203,1321,1243,ICS2562,7
6204,1321,1243,ICS2523,8
6205,1321,1243,ICS2123,9
6206,1321,1243,ICS2813,10
6207,1321,1243,ICS2122,11
6208,1326,1244,ICS1113,4
6209,1326,1244,ICS2523,5
6210,1326,1244,ICS2123,7
6211,1326,1244,ICS2562,8
6212,1326,1244,ICS2122,9
6213,1326,1244,ICS2121,10
6214,1326,1244,ICS2813,11
6215,1326,1245,ICS1113,4
6216,1326,1245,ICS2523,5
6217,1326,1245,ICS2123,7
6218,1326,1245,ICS2613,8
6219,1326,1245,ICS2122,9
6220,1326,1245,ICS2121,10
6221,1326,1245,ICS2813,11
6222,1327,1246,ICS1113,4
6223,1327,1246,ICS2123,5
6224,1327,1246,ICS2613,7
6225,1327,1246,ICS2122,8
6226,1327,1246,ICS2121,9
6227,1327,1247,ICS1113,4
6228,1327,1247,ICS2123,5
6229,1327,1247,ICS2813,7
6230,1327,1247,ICS2122,8
6231,1327,1247,ICS2121,9
6232,1327,1248,ICS1113,4
6233,1327,1248,ICS2523,5
6234,1327,1248,ICS2613,7
6235,1327,1248,ICS2122,8
6236,1327,1248,ICS2121,9
6237,1327,1249,ICS1113,4
6238,1327,1249,ICS2523,5
6239,1327,1249,ICS2813,7
6240,1327,1249,ICS2122,8
6241,1327,1249,ICS2121,9
6242,1327,1250,ICS1113,4
6243,1327,1250,ICS2562,5
6244,1327,1250,ICS2613,7
6245,1327,1250,ICS2122,8
6246,1327,1250,ICS2121,9
6247,1327,1251,ICS1113,4
6248,1327,1251,ICS2562,5
6249,1327,1251,ICS2813,7
6250,1327,1251,ICS2122,8
6251,1327,1251,ICS2121,9
6252,1346,1252,ICS1113,6
6253,1346,1252,ICS2523,7
6254,1346,1252,ICS2813,8
6255,1346,1252,ICS2613,9
6256,1346,1252,ICS2122,10
6257,1346,1253,ICS1113,6
6258,1346,1253,ICS2523,7
6259,1346,1253,ICS2813,8
6260,1346,1253,ICS2121,9
6261,1346,1253,ICS2122,10
6262,1346,1254,ICS1113,6
6263,1346,1254,ICS2523,7
6264,1346,1254,ICS2123,8
6265,1346,1254,ICS2613,9
6266,1346,1254,ICS2122,10
6267,1346,1255,ICS1113,6
6268,1346,1255,ICS2523,7
6269,1346,1255,ICS2123,8
6270,1346,1255,ICS2121,9
6271,1346,1255,ICS2122,10
6272,1346,1256,ICS1113,6
6273,1346,1256,ICS2523,7
6274,1346,1256,ICS2562,8
6275,1346,1256,ICS2613,9
6276,1346,1256,ICS2122,10
6277,1346,1257,ICS1113,6
6278,1346,1257,ICS2523,7
6279,1346,1257,ICS2562,8
6280,1346,1257,ICS2121,9
6281,1346,1257,ICS2122,10
6282,1351,1258,ICS1113,4
6283,1351,1258,ICS2523,5
6284,1351,1258,ICS2562,7
6285,1351,1258,ICS2813,8
6286,1351,1258,ICS2613,9
6287,1351,1259,ICS1113,4
6288,1351,1259,ICS2523,5
6289,1351,1259,ICS2562,7
6290,1351,1259,ICS2122,8
6291,1351,1259,ICS2613,9
6292,1351,1260,ICS1113,4
6293,1351,1260,ICS2523,5
6294,1351,1260,ICS2123,7
6295,1351,1260,ICS2813,8
6296,1351,1260,ICS2613,9
6297,1351,1261,ICS1113,4
6298,1351,1261,ICS2523,5
6299,1351,1261,ICS2123,7
6300,1351,1261,ICS2122,8
6301,1351,1261,ICS2613,9
6302,1351,1262,ICS1113,4
6303,1351,1262,ICS2523,5
6304,1351,1262,ICS2121,7
6305,1351,1262,ICS2813,8
6306,1351,1262,ICS2613,9
6307,1351,1263,ICS1113,4
6308,1351,1263,ICS2523,5
6309,1351,1263,ICS2121,7
6310,1351,1263,ICS2122,8
6311,1351,1263,ICS2613,9
6312,1360,1264,ICS1113,3
6313,1360,1264,ICS2523,4
6314,1360,1264,ICS2123,6
6315,1360,1264,ICS2613,7
6316,1360,1264,ICS2813,8
6317,1360,1264,ICS2122,10
6318,1360,1265,ICS1113,3
6319,1360,1265,ICS2523,4
6320,1360,1265,ICS2121,6
6321,1360,1265,ICS2613,7
6322,1360,1265,ICS2813,8
6323,1360,1265,ICS2122,10
6324,1360,1266,ICS1113,3
6325,1360,1266,ICS2523,4
6326,1360,1266,ICS2562,6
6327,1360,1266,ICS2613,7
6328,1360,1266,ICS2813,8
6329,1360,1266,ICS2122,10
6330,1386,1267,ICS1113,5
6331,1386,1267,ICS2523,6
6332,1386,1267,ICS2813,7
6333,1386,1267,ICS2613,8
6334,1386,1267,ICS2122,9
6335,1386,1268,ICS1113,5
6336,1386,1268,ICS2523,6
6337,1386,1268,ICS2121,7
6338,1386,1268,ICS2613,8
6339,1386,1268,ICS2122,9
6340,1386,1269,ICS1113,5
6341,1386,1269,ICS2562,6
6342,1386,1269,ICS2813,7
6343,1386,1269,ICS2613,8
6344,1386,1269,ICS2122,9
6345,1386,1270,ICS1113,5
6346,1386,1270,ICS2562,6
6347,1386,1270,ICS2121,7
6348,1386,1270,ICS2613,8
6349,1386,1270,ICS2122,9
6350,1386,1271,ICS1113,5
6351,1386,1271,ICS2123,6
6352,1386,1271,ICS2813,7
6353,1386,1271,ICS2613,8
6354,1386,1271,ICS2122,9
6355,1386,1272,ICS1113,5
6356,1386,1272,ICS2123,6
6357,1386,1272,ICS2121,7
6358,1386,1272,ICS2613,8
6359,1386,1272,ICS2122,9
6360,1388,1273,ICS1113,4
6361,1388,1273,ICS2523,6
6362,1388,1273,ICS2121,7
6363,1388,1273,ICS2613,8
6364,1388,1273,ICS2122,9
6365,1388,1274,ICS1113,4
6366,1388,1274,ICS2523,6
6367,1388,1274,ICS2121,7
6368,1388,1274,ICS2813,8
6369,1388,1274,ICS2122,9
6370,1388,1275,ICS1113,4
6371,1388,1275,ICS2123,6
6372,1388,1275,ICS2121,7
6373,1388,1275,ICS2613,8
6374,1388,1275,ICS2122,9
6375,1388,1276,ICS1113,4
6376,1388,1276,ICS2123,6
6377,1388,1276,ICS2121,7
6378,1388,1276,ICS2813,8
6379,1388,1276,ICS2122,9
6380,1388,1277,ICS1113,4
6381,1388,1277,ICS2562,6
6382,1388,1277,ICS2121,7
6383,1388,1277,ICS2613,8
6384,1388,1277,ICS2122,9
6385,1388,1278,ICS1113,4
6386,1388,1278,ICS2562,6
6387,1388,1278,ICS2121,7
6388,1388,1278,ICS2813,8
6389,1388,1278,ICS2122,9
6390,1389,1279,ICS1113,5
6391,1389,1279,ICS2523,6
6392,1389,1279,ICS2123,7
6393,1389,1279,ICS2813,8
6394,1389,1279,ICS2613,9
6395,1389,1280,ICS1113,5
6396,1389,1280,ICS2523,6
6397,1389,1280,ICS2123,7
6398,1389,1280,ICS2813,8
6399,1389,1280,ICS2122,9
6400,1389,1281,ICS1113,5
6401,1389,1281,ICS2523,6
6402,1389,1281,ICS2123,7
6403,1389,1281,ICS2121,8
6404,1389,1281,ICS2613,9
6405,1389,1282,ICS1113,5
6406,1389,1282,ICS2523,6
6407,1389,1282,ICS2123,7
6408,1389,1282,ICS2121,8
6409,1389,1282,ICS2122,9
6410,1389,1283,ICS1113,5
6411,1389,1283,ICS2523,6
6412,1389,1283,ICS2123,7
6413,1389,1283,ICS2562,8
6414,1389,1283,ICS2613,9
6415,1389,1284,ICS1113,5
6416,1389,1284,ICS2523,6
6417,1389,1284,ICS2123,7
6418,1389,1284,ICS2562,8
6419,1389,1284,ICS2122,9
6420,1391,1285,ICS1113,4
6421,1391,1285,ICS2523,6
6422,1391,1285,ICS2121,7
